"","SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","image","recogAcc","confidence"
"1198",9,"white_butterfly",2,"green_flower","green_flower",1,0.885714285714286,1.051355,85,3,34,1,2,1,"bacon.jpg",1,4
"1199",9,"grey_butterfly",5,"yellow_flower","yellow_flower",1,0.887323943661972,1.332465,86,3,35,1,2,1,"exitsign.jpg",0,2
"1200",9,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.888888888888889,0.5018,87,3,36,1,2,1,"windshieldwiper02.jpg",1,4
"1201",9,"white_butterfly",2,"green_flower","yellow_flower",0,0.876712328767123,0.60935,88,4,1,0,0,1,"shelves.jpg",1,2
"1202",9,"grey_butterfly",5,"yellow_flower","blue_flower",0,0.864864864864865,0.8465,89,4,2,0,0,1,"contactlens.jpg",1,4
"1203",9,"grey_butterfly",2,"yellow_flower","blue_flower",0,0.853333333333333,0.911465,90,4,3,0,0,1,"witchhat.jpg",1,4
"1204",9,"white_butterfly",3,"blue_flower","yellow_flower",0,0.842105263157895,0.74869,91,4,4,0,0,1,"panda.jpg",0,2
"1205",9,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.844155844155844,0.739385,92,4,5,0,0,1,"filingcabinet.jpg",1,1
"1206",9,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.846153846153846,0.72681,93,4,6,0,0,1,"artichoke01b.jpg",1,4
"1207",9,"white_butterfly",2,"blue_flower","yellow_flower",0,0.835443037974684,0.8484,94,4,7,0,0,1,"escalator.jpg",1,1
"1208",9,"grey_butterfly",3,"blue_flower","blue_flower",1,0.8375,0.59187,95,4,8,0,0,1,"hockeypuck.jpg",0,1
"1209",9,"grey_butterfly",2,"blue_flower","blue_flower",1,0.839506172839506,0.547905,96,4,9,0,0,1,"coffeemaker.jpg",1,3
"1210",9,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.841463414634146,0.81197,97,4,10,0,0,1,"battleaxe.jpg",1,4
"1211",9,"grey_butterfly",2,"yellow_flower","blue_flower",0,0.831325301204819,1.3981,98,4,11,0,0,1,"snowshovel.jpg",0,1
"1212",9,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.833333333333333,0.67657,99,4,12,0,0,1,"zebra.jpg",1,1
"1213",9,"grey_butterfly",3,"blue_flower","blue_flower",1,0.835294117647059,0.924695,100,4,13,0,1,1,"star.jpg",1,4
"1214",9,"grey_butterfly",5,"blue_flower","blue_flower",1,0.837209302325581,0.887295,101,4,14,0,1,1,"canoepaddle02.jpg",0,1
"1216",9,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.840909090909091,0.641555,103,4,16,0,1,1,"fishskeleton.jpg",1,4
"1217",9,"grey_butterfly",4,"blue_flower","blue_flower",1,0.842696629213483,0.475765,104,4,17,0,1,1,"cork02.jpg",1,4
"1218",9,"grey_butterfly",5,"blue_flower","blue_flower",1,0.844444444444444,0.724605,105,4,18,0,1,1,"xylophone.jpg",0,1
"1219",9,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.846153846153846,0.85438,106,4,19,1,1,1,"apron.jpg",1,3
"1220",9,"grey_butterfly",3,"blue_flower","blue_flower",1,0.847826086956522,0.77429,107,4,20,1,1,1,"brownsugar.jpg",1,2
"1221",9,"grey_butterfly",4,"blue_flower","blue_flower",1,0.849462365591398,0.478385,108,4,21,1,1,1,"table01.jpg",1,4
"1222",9,"grey_butterfly",2,"blue_flower","blue_flower",1,0.851063829787234,0.928715,109,4,22,1,1,1,"toyanimal05.jpg",1,4
"1223",9,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.852631578947368,1.6709,110,4,23,1,1,1,"jellybean.jpg",1,4
"1224",9,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.854166666666667,0.844565,111,4,24,1,1,1,"jokercard.jpg",1,4
"1225",9,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.855670103092783,0.59414,112,4,25,1,2,1,"seagull.jpg",1,4
"1226",9,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.857142857142857,0.633815,113,4,26,1,2,1,"surfboard.jpg",1,4
"1227",9,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.858585858585859,0.855285,114,4,27,1,2,1,"sailboat.jpg",0,2
"1228",9,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.86,0.59554,115,4,28,1,2,1,"duck01.jpg",1,2
"1230",9,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.862745098039216,0.927155,117,4,30,1,2,1,"volleyball.jpg",1,3
"1231",9,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.864077669902913,0.470915,118,4,31,1,2,1,"hotdog.jpg",1,4
"1232",9,"grey_butterfly",4,"blue_flower","blue_flower",1,0.865384615384615,0.51717,119,4,32,1,2,1,"cruiseship.jpg",1,4
"1233",9,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.866666666666667,0.517055,120,4,33,1,2,1,"barrel01.jpg",1,4
"1234",9,"grey_butterfly",4,"blue_flower","blue_flower",1,0.867924528301887,1.84133,121,4,34,1,2,1,"doubledoors.jpg",0,2
"1235",9,"grey_butterfly",3,"blue_flower","blue_flower",1,0.869158878504673,0.499035,122,4,35,1,2,1,"stepladder.jpg",1,4
"1236",9,"grey_butterfly",2,"blue_flower","blue_flower",1,0.87037037037037,0.912595,123,4,36,1,2,1,"hockeystick.jpg",1,3
"1237",9,"white_butterfly",2,"blue_flower","red_flower",0,0.862385321100917,1.397555,124,5,1,0,0,1,"rockingchair.jpg",0,2
"1238",9,"white_butterfly",5,"yellow_flower","red_flower",0,0.854545454545454,1.055785,125,5,2,0,0,1,"crown.jpg",0,3
"1239",9,"white_butterfly",2,"red_flower","red_flower",1,0.855855855855856,0.526845,126,5,3,0,0,1,"tulip02.jpg",1,4
"1240",9,"white_butterfly",4,"red_flower","red_flower",1,0.857142857142857,0.550825,127,5,4,0,0,1,"pirateflag.jpg",0,1
"1241",9,"white_butterfly",2,"red_flower","red_flower",1,0.858407079646018,1.024895,128,5,5,0,0,1,"urinal.jpg",0,2
"1242",9,"white_butterfly",4,"red_flower","red_flower",1,0.859649122807018,0.582535,129,5,6,0,0,1,"redonion.jpg",1,4
"1243",9,"white_butterfly",2,"red_flower","red_flower",1,0.860869565217391,0.622005,130,5,7,0,0,1,"handbrush02.jpg",1,4
"1244",9,"grey_butterfly",4,"red_flower","green_flower",0,0.853448275862069,0.97873,131,5,8,0,0,1,"horse.jpg",0,1
"1245",9,"grey_butterfly",3,"green_flower","green_flower",1,0.854700854700855,0.43154,132,5,9,0,0,1,"asianelephant.jpg",0,2
"1246",9,"grey_butterfly",5,"green_flower","green_flower",1,0.855932203389831,0.66231,133,5,10,0,0,1,"dartboard.jpg",1,3
"1247",9,"grey_butterfly",2,"green_flower","green_flower",1,0.857142857142857,0.63639,134,5,11,0,0,1,"cactus.jpg",1,4
"1248",9,"white_butterfly",2,"red_flower","red_flower",1,0.858333333333333,0.58057,135,5,12,0,0,1,"birdfeeder.jpg",1,4
"1250",9,"grey_butterfly",3,"green_flower","green_flower",1,0.860655737704918,1.41184,137,5,14,0,1,1,"skiboot01a.jpg",1,4
"1251",9,"grey_butterfly",5,"green_flower","green_flower",1,0.861788617886179,0.74869,138,5,15,0,1,1,"fishingrod.jpg",1,4
"1252",9,"white_butterfly",5,"red_flower","red_flower",1,0.862903225806452,1.36774,139,5,16,0,1,1,"fridge.jpg",1,4
"1253",9,"grey_butterfly",4,"green_flower","green_flower",1,0.864,0.63089,140,5,17,0,1,1,"gong.jpg",1,4
"1254",9,"white_butterfly",5,"red_flower","red_flower",1,0.865079365079365,0.77905,141,5,18,0,1,1,"cloud.jpg",1,3
"1255",9,"grey_butterfly",5,"green_flower","green_flower",1,0.866141732283465,0.865105,142,5,19,1,1,1,"acorn.jpg",1,4
"1256",9,"white_butterfly",4,"red_flower","red_flower",1,0.8671875,0.576125,143,5,20,1,1,1,"tent.jpg",1,4
"1257",9,"grey_butterfly",2,"green_flower","green_flower",1,0.868217054263566,1.847955,144,5,21,1,1,1,"lintroller.jpg",1,4
"1258",9,"white_butterfly",5,"red_flower","red_flower",1,0.869230769230769,0.901895,145,5,22,1,1,1,"dalmatian.jpg",1,4
"1259",9,"grey_butterfly",5,"green_flower","green_flower",1,0.870229007633588,0.742485,146,5,23,1,1,1,"chime.jpg",0,2
"1260",9,"grey_butterfly",2,"green_flower","green_flower",1,0.871212121212121,0.558545,147,5,24,1,1,1,"donut.jpg",1,4
"1261",9,"grey_butterfly",2,"green_flower","green_flower",1,0.87218045112782,0.496325,148,5,25,1,2,1,"locomotive.jpg",0,1
"1262",9,"grey_butterfly",3,"green_flower","green_flower",1,0.873134328358209,0.998365,149,5,26,1,2,1,"triangle.jpg",1,3
"1263",9,"white_butterfly",3,"red_flower","red_flower",1,0.874074074074074,0.728895,150,5,27,1,2,1,"jaguar.jpg",0,3
"1264",9,"grey_butterfly",5,"green_flower","green_flower",1,0.875,0.66633,151,5,28,1,2,1,"dromedary.jpg",1,2
"1265",9,"white_butterfly",5,"red_flower","red_flower",1,0.875912408759124,0.61908,152,5,29,1,2,1,"lantern03.jpg",0,1
"1266",9,"grey_butterfly",4,"green_flower","green_flower",1,0.876811594202899,1.2618,153,5,30,1,2,1,"stool01.jpg",1,4
"1267",9,"white_butterfly",3,"red_flower","red_flower",1,0.877697841726619,0.509205,154,5,31,1,2,1,"porcupine.jpg",1,4
"1268",9,"white_butterfly",4,"green_flower","red_flower",0,0.871428571428571,1.411695,155,5,32,1,2,1,"jellyfish.jpg",1,4
"1269",9,"grey_butterfly",2,"green_flower","green_flower",1,0.872340425531915,0.640395,156,5,33,1,2,1,"weddingcake.jpg",1,4
"1271",9,"white_butterfly",4,"red_flower","red_flower",1,0.874125874125874,1.06252,158,5,35,1,2,1,"recyclingbin.jpg",0,2
"1272",9,"grey_butterfly",3,"green_flower","green_flower",1,0.875,0.87801,159,5,36,1,2,1,"bookshelf.jpg",1,3
"1288",10,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.518,16,2,1,0,0,1,"handbrush02.jpg",0,1
"1289",10,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.654,17,2,2,0,0,1,"treadmill.jpg",0,2
"1290",10,"grey_butterfly",2,"red_flower","red_flower",1,1,1.206,18,2,3,0,0,1,"shower.jpg",0,2
"1291",10,"white_butterfly",4,"blue_flower","blue_flower",1,1,0.683,19,2,4,0,0,1,"skateboard.jpg",1,4
"1292",10,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.702,20,2,5,0,0,1,"barrel01.jpg",0,3
"1293",10,"white_butterfly",4,"blue_flower","blue_flower",1,1,0.883,21,2,6,0,0,1,"xylophone.jpg",1,2
"1294",10,"grey_butterfly",5,"red_flower","red_flower",1,1,0.603,22,2,7,0,0,1,"forklift.jpg",1,3
"1295",10,"grey_butterfly",4,"red_flower","red_flower",1,1,1.07,23,2,8,0,0,1,"scalpel.jpg",0,2
"1296",10,"white_butterfly",5,"blue_flower","blue_flower",1,1,0.656,24,2,9,0,0,1,"sailboat.jpg",0,2
"1297",10,"white_butterfly",2,"blue_flower","blue_flower",1,1,0.666,25,2,10,0,0,1,"snowman.jpg",0,1
"1298",10,"grey_butterfly",2,"red_flower","red_flower",1,1,0.789,26,2,11,0,0,1,"stool01.jpg",0,2
"1300",10,"white_butterfly",3,"blue_flower","blue_flower",1,1,1.135,28,2,13,0,1,1,"desktopcomputer.jpg",0,2
"1301",10,"white_butterfly",4,"blue_flower","blue_flower",1,1,0.988,29,2,14,0,1,1,"triangle.jpg",0,2
"1302",10,"white_butterfly",5,"blue_flower","blue_flower",1,1,0.589,30,2,15,0,1,1,"dartboard.jpg",1,2
"1303",10,"grey_butterfly",3,"red_flower","red_flower",1,1,0.871,31,2,16,0,1,1,"electricguitar01.jpg",1,3
"1304",10,"grey_butterfly",2,"red_flower","red_flower",1,1,0.692,32,2,17,0,1,1,"doubledoors.jpg",0,2
"1305",10,"grey_butterfly",5,"red_flower","red_flower",1,1,1.213,33,2,18,0,1,1,"waterfountain02.jpg",0,2
"1306",10,"grey_butterfly",3,"red_flower","red_flower",1,1,0.819,34,2,19,1,1,1,"skiboot01a.jpg",1,2
"1307",10,"grey_butterfly",3,"red_flower","red_flower",1,1,0.832,35,2,20,1,1,1,"rockingchair.jpg",1,2
"1308",10,"grey_butterfly",4,"red_flower","red_flower",1,1,0.908,36,2,21,1,1,1,"trophy01.jpg",1,2
"1309",10,"grey_butterfly",3,"red_flower","red_flower",1,1,0.863,37,2,22,1,1,1,"fridge.jpg",0,2
"1310",10,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.775,38,2,23,1,1,1,"filingcabinet.jpg",0,2
"1311",10,"grey_butterfly",5,"red_flower","red_flower",1,1,0.724,39,2,24,1,1,1,"crown.jpg",1,4
"1312",10,"white_butterfly",4,"blue_flower","blue_flower",1,1,0.899,40,2,25,1,2,1,"file.jpg",1,2
"1313",10,"grey_butterfly",5,"red_flower","red_flower",1,1,1.108,41,2,26,1,2,1,"blender.jpg",0,2
"1314",10,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.601,42,2,27,1,2,1,"sandcastle.jpg",0,2
"1315",10,"grey_butterfly",3,"red_flower","red_flower",1,1,0.648,43,2,28,1,2,1,"crab01.jpg",0,3
"1317",10,"grey_butterfly",4,"red_flower","red_flower",1,1,0.765,45,2,30,1,2,1,"doghouse.jpg",0,3
"1318",10,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.619,46,2,31,1,2,1,"chime.jpg",0,2
"1319",10,"white_butterfly",2,"blue_flower","blue_flower",1,1,0.774,47,2,32,1,2,1,"contactlens.jpg",0,2
"1320",10,"white_butterfly",4,"blue_flower","blue_flower",1,1,0.985,48,2,33,1,2,1,"snowglobe.jpg",1,1
"1321",10,"grey_butterfly",5,"red_flower","red_flower",1,1,0.643,49,2,34,1,2,1,"beerbottle.jpg",0,2
"1322",10,"grey_butterfly",4,"red_flower","red_flower",1,1,0.723,50,2,35,1,2,1,"salmon.jpg",1,4
"1323",10,"white_butterfly",5,"blue_flower","blue_flower",1,1,0.696,51,2,36,1,2,1,"microwave.jpg",0,3
"1324",10,"white_butterfly",5,"blue_flower","green_flower",0,0.972972972972973,0.55,52,3,1,0,0,1,"whiteout.jpg",0,3
"1325",10,"white_butterfly",5,"blue_flower","green_flower",0,0.947368421052632,0.602,53,3,2,0,0,1,"dromedary.jpg",1,3
"1326",10,"grey_butterfly",4,"red_flower","yellow_flower",0,0.923076923076923,0.672,54,3,3,0,0,1,"cruiseship.jpg",0,2
"1327",10,"white_butterfly",2,"yellow_flower","green_flower",0,0.9,1.277,55,3,4,0,0,1,"rollerblade.jpg",0,2
"1328",10,"grey_butterfly",5,"red_flower","yellow_flower",0,0.878048780487805,1.193,56,3,5,0,0,1,"windshieldwiper02.jpg",0,2
"1329",10,"white_butterfly",2,"green_flower","green_flower",1,0.880952380952381,0.602,57,3,6,0,0,1,"candycane01a.jpg",0,3
"1330",10,"white_butterfly",5,"green_flower","green_flower",1,0.883720930232558,0.537,58,3,7,0,0,1,"canoepaddle02.jpg",1,2
"1331",10,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.886363636363636,0.851,59,3,8,0,0,1,"hotdog.jpg",1,3
"1332",10,"white_butterfly",3,"green_flower","green_flower",1,0.888888888888889,0.765,60,3,9,0,0,1,"cactus.jpg",0,2
"1333",10,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.891304347826087,1.011,61,3,10,0,0,1,"bookshelf.jpg",0,2
"1334",10,"white_butterfly",2,"green_flower","green_flower",1,0.893617021276596,0.712,62,3,11,0,0,1,"bathtub.jpg",0,2
"1335",10,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.895833333333333,0.91,63,3,12,0,0,1,"spicerack.jpg",1,4
"1336",10,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.897959183673469,1.034,64,3,13,0,1,1,"stepladder.jpg",1,3
"1337",10,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.9,0.805,65,3,14,0,1,1,"snowshovel.jpg",1,3
"1338",10,"white_butterfly",3,"green_flower","green_flower",1,0.901960784313726,0.578,66,3,15,0,1,1,"seaturtle.jpg",1,4
"1339",10,"white_butterfly",3,"green_flower","green_flower",1,0.903846153846154,0.653,67,3,16,0,1,1,"winniethepooh.jpg",1,4
"1340",10,"white_butterfly",3,"green_flower","green_flower",1,0.905660377358491,1.758,68,3,17,0,1,1,"witchhat.jpg",0,2
"1341",10,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.907407407407407,1.001,69,3,18,0,1,1,"granolabar01.jpg",1,4
"1342",10,"white_butterfly",5,"green_flower","green_flower",1,0.909090909090909,0.688,70,3,19,1,1,1,"shovel01.jpg",1,3
"1343",10,"white_butterfly",2,"green_flower","green_flower",1,0.910714285714286,0.763,71,3,20,1,1,1,"fluorescentlightbulb.jpg",0,3
"1344",10,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.912280701754386,0.819,72,3,21,1,1,1,"urinal.jpg",0,3
"1345",10,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.913793103448276,0.829,73,3,22,1,1,1,"frisbee.jpg",1,4
"1346",10,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.915254237288136,1.998,74,3,23,1,1,1,"porcupine.jpg",1,2
"1347",10,"white_butterfly",3,"green_flower","green_flower",1,0.916666666666667,0.695,75,3,24,1,1,1,"showerhead01.jpg",0,2
"1348",10,"white_butterfly",2,"green_flower","green_flower",1,0.918032786885246,0.686,76,3,25,1,2,1,"handheldtelescope.jpg",0,1
"1349",10,"grey_butterfly",5,"yellow_flower","yellow_flower",1,0.919354838709677,1.812,77,3,26,1,2,1,"acorn.jpg",1,3
"1350",10,"white_butterfly",3,"green_flower","green_flower",1,0.920634920634921,0.787,78,3,27,1,2,1,"polarbear.jpg",1,4
"1351",10,"white_butterfly",4,"green_flower","green_flower",1,0.921875,0.891,79,3,28,1,2,1,"pirateflag.jpg",1,4
"1352",10,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.923076923076923,1.376,80,3,29,1,2,1,"seagull.jpg",0,2
"1353",10,"white_butterfly",4,"green_flower","green_flower",1,0.924242424242424,0.799,81,3,30,1,2,1,"toyanimal05.jpg",1,4
"1354",10,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.925373134328358,0.974,82,3,31,1,2,1,"greywolf.jpg",1,3
"1356",10,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.927536231884058,0.733,84,3,33,1,2,1,"surfboard.jpg",1,4
"1357",10,"white_butterfly",2,"green_flower","green_flower",1,0.928571428571429,0.609,85,3,34,1,2,1,"donut.jpg",1,3
"1358",10,"grey_butterfly",5,"yellow_flower","yellow_flower",1,0.929577464788732,0.655,86,3,35,1,2,1,"apron.jpg",0,2
"1359",10,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.930555555555556,1.124,87,3,36,1,2,1,"footballhelmet.jpg",1,2
"1360",10,"white_butterfly",2,"green_flower","yellow_flower",0,0.917808219178082,0.565,88,4,1,0,0,1,"christmaslights.jpg",0,2
"1361",10,"grey_butterfly",5,"yellow_flower","blue_flower",0,0.905405405405405,1.304,89,4,2,0,0,1,"zebra.jpg",1,3
"1362",10,"grey_butterfly",2,"yellow_flower","blue_flower",0,0.893333333333333,1.338,90,4,3,0,0,1,"giraffe.jpg",1,3
"1363",10,"white_butterfly",4,"green_flower","yellow_flower",0,0.881578947368421,0.688,91,4,4,0,0,1,"mirror02.jpg",0,3
"1364",10,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.883116883116883,0.719,92,4,5,0,0,1,"recyclingbin.jpg",0,3
"1365",10,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.884615384615385,0.604,93,4,6,0,0,1,"fishingrod.jpg",1,3
"1366",10,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.886075949367089,0.709,94,4,7,0,0,1,"barn.jpg",0,2
"1367",10,"grey_butterfly",3,"blue_flower","blue_flower",1,0.8875,0.866,95,4,8,0,0,1,"lightswitch01.jpg",1,4
"1368",10,"grey_butterfly",2,"blue_flower","blue_flower",1,0.888888888888889,1.063,96,4,9,0,0,1,"birdfeeder.jpg",0,2
"1369",10,"white_butterfly",4,"blue_flower","yellow_flower",0,0.878048780487805,1.443,97,4,10,0,0,1,"cannon.jpg",1,3
"1370",10,"grey_butterfly",3,"blue_flower","blue_flower",1,0.879518072289157,0.928,98,4,11,0,0,1,"coffeemachine.jpg",0,3
"1371",10,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.880952380952381,0.636,99,4,12,0,0,1,"treestump.jpg",0,3
"1372",10,"grey_butterfly",3,"blue_flower","blue_flower",1,0.882352941176471,1.197,100,4,13,0,1,1,"panda.jpg",0,3
"1374",10,"grey_butterfly",4,"blue_flower","blue_flower",1,0.885057471264368,1.248,102,4,15,0,1,1,"cymbal.jpg",1,2
"1375",10,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.886363636363636,1.314,103,4,16,0,1,1,"baseballglove.jpg",0,2
"1376",10,"grey_butterfly",4,"blue_flower","blue_flower",1,0.887640449438202,0.962,104,4,17,0,1,1,"weddingcake.jpg",0,4
"1377",10,"grey_butterfly",4,"yellow_flower","blue_flower",0,0.877777777777778,1.724,105,4,18,0,1,1,"key07.jpg",0,3
"1378",10,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.879120879120879,1.189,106,4,19,1,1,1,"tricycle.jpg",0,2
"1379",10,"grey_butterfly",3,"blue_flower","blue_flower",1,0.880434782608696,0.663,107,4,20,1,1,1,"escalator.jpg",1,3
"1380",10,"grey_butterfly",4,"blue_flower","blue_flower",1,0.881720430107527,0.71,108,4,21,1,1,1,"volleyball.jpg",0,3
"1381",10,"grey_butterfly",2,"blue_flower","blue_flower",1,0.882978723404255,0.63,109,4,22,1,1,1,"football.jpg",1,3
"1382",10,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.884210526315789,1.377,110,4,23,1,1,1,"windturbine.jpg",1,2
"1383",10,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.885416666666667,1.279,111,4,24,1,1,1,"locomotive.jpg",1,4
"1384",10,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.88659793814433,1.309,112,4,25,1,2,1,"bowlingpin.jpg",1,4
"1385",10,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.887755102040816,0.652,113,4,26,1,2,1,"musicstand.jpg",1,3
"1386",10,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.888888888888889,1.273,114,4,27,1,2,1,"car.jpg",0,2
"1387",10,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.89,0.707,115,4,28,1,2,1,"dreamcatcher.jpg",1,4
"1388",10,"grey_butterfly",5,"blue_flower","blue_flower",1,0.891089108910891,0.58,116,4,29,1,2,1,"table01.jpg",1,2
"1389",10,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.892156862745098,1.223,117,4,30,1,2,1,"jaguar.jpg",1,3
"1391",10,"grey_butterfly",4,"blue_flower","blue_flower",1,0.894230769230769,0.971,119,4,32,1,2,1,"skihelmet01.jpg",0,1
"1392",10,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.895238095238095,0.745,120,4,33,1,2,1,"bleachers.jpg",1,4
"1393",10,"grey_butterfly",4,"blue_flower","blue_flower",1,0.89622641509434,0.755,121,4,34,1,2,1,"jackrabbit.jpg",1,4
"1394",10,"grey_butterfly",3,"blue_flower","blue_flower",1,0.897196261682243,0.915,122,4,35,1,2,1,"hulahoop.jpg",1,2
"1395",10,"grey_butterfly",2,"blue_flower","blue_flower",1,0.898148148148148,0.86,123,4,36,1,2,1,"dogsled.jpg",0,2
"1396",10,"white_butterfly",3,"yellow_flower","red_flower",0,0.889908256880734,0.691,124,5,1,0,0,1,"trombone.jpg",0,2
"1397",10,"white_butterfly",5,"yellow_flower","red_flower",0,0.881818181818182,0.574,125,5,2,0,0,1,"trafficlight.jpg",0,3
"1398",10,"white_butterfly",4,"yellow_flower","red_flower",0,0.873873873873874,0.716,126,5,3,0,0,1,"aquarium.jpg",0,4
"1399",10,"white_butterfly",4,"red_flower","red_flower",1,0.875,0.668,127,5,4,0,0,1,"dolphin01.jpg",1,3
"1400",10,"white_butterfly",2,"red_flower","red_flower",1,0.876106194690266,0.891,128,5,5,0,0,1,"battleaxe.jpg",0,1
"1401",10,"white_butterfly",4,"red_flower","red_flower",1,0.87719298245614,0.821,129,5,6,0,0,1,"cookingpot.jpg",1,2
"1402",10,"white_butterfly",2,"red_flower","red_flower",1,0.878260869565217,0.657,130,5,7,0,0,1,"star.jpg",0,2
"1403",10,"grey_butterfly",4,"red_flower","green_flower",0,0.870689655172414,0.703,131,5,8,0,0,1,"bacon.jpg",0,3
"1404",10,"grey_butterfly",3,"green_flower","green_flower",1,0.871794871794872,1.396,132,5,9,0,0,1,"golfball.jpg",0,2
"1405",10,"grey_butterfly",5,"green_flower","green_flower",1,0.872881355932203,0.76,133,5,10,0,0,1,"cuttlefish.jpg",0,2
"1406",10,"grey_butterfly",1,NA,"green_flower",0,0.865546218487395,NA,134,5,11,0,0,1,"tent.jpg",0,2
"1407",10,"white_butterfly",4,"blue_flower","red_flower",0,0.858333333333333,1.88,135,5,12,0,0,1,"chipmunk.jpg",1,2
"1408",10,"grey_butterfly",4,"green_flower","green_flower",1,0.859504132231405,1.113,136,5,13,0,1,1,"artichoke01b.jpg",1,4
"1409",10,"grey_butterfly",3,"green_flower","green_flower",1,0.860655737704918,0.452,137,5,14,0,1,1,"ipad02.jpg",0,2
"1410",10,"grey_butterfly",5,"green_flower","green_flower",1,0.861788617886179,0.657,138,5,15,0,1,1,"cloud.jpg",0,2
"1412",10,"grey_butterfly",4,"green_flower","green_flower",1,0.856,1.441,140,5,17,0,1,1,"lionstatue.jpg",1,2
"1413",10,"white_butterfly",5,"red_flower","red_flower",1,0.857142857142857,0.61,141,5,18,0,1,1,"ironingboard01.jpg",1,3
"1414",10,"grey_butterfly",5,"green_flower","green_flower",1,0.858267716535433,1.237,142,5,19,1,1,1,"cork02.jpg",1,2
"1415",10,"white_butterfly",4,"red_flower","red_flower",1,0.859375,0.842,143,5,20,1,1,1,"hockeystick.jpg",0,1
"1416",10,"grey_butterfly",2,"green_flower","green_flower",1,0.86046511627907,1.163,144,5,21,1,1,1,"asianelephant.jpg",1,4
"1417",10,"white_butterfly",5,"red_flower","red_flower",1,0.861538461538462,0.69,145,5,22,1,1,1,"jeans01.jpg",1,4
"1418",10,"grey_butterfly",5,"green_flower","green_flower",1,0.862595419847328,1.179,146,5,23,1,1,1,"hockeypuck.jpg",0,3
"1419",10,"grey_butterfly",5,"red_flower","green_flower",0,0.856060606060606,0.664,147,5,24,1,1,1,"lantern03.jpg",0,3
"1420",10,"grey_butterfly",4,"yellow_flower","green_flower",0,0.849624060150376,1.722,148,5,25,1,2,1,"monarchbutterfly.jpg",1,2
"1421",10,"grey_butterfly",3,"green_flower","green_flower",1,0.850746268656716,2.08,149,5,26,1,2,1,"tulip02.jpg",0,2
"1422",10,"white_butterfly",3,"red_flower","red_flower",1,0.851851851851852,0.706,150,5,27,1,2,1,"jellyfish.jpg",0,2
"1423",10,"grey_butterfly",5,"green_flower","green_flower",1,0.852941176470588,0.718,151,5,28,1,2,1,"callbell.jpg",1,3
"1424",10,"white_butterfly",5,"red_flower","red_flower",1,0.854014598540146,0.642,152,5,29,1,2,1,"basketball01.jpg",1,4
"1425",10,"grey_butterfly",4,"green_flower","green_flower",1,0.855072463768116,1.3,153,5,30,1,2,1,"jokercard.jpg",1,3
